come,VERB,0,0,0,0,0,1,2,0,0,0,5,0,1,1,0,0,0
hunter,VERB,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0
veo,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
reyendo,VERB,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
estaba,AUX,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
fue,VERB,0,0,0,0,1,0,8,0,0,0,0,0,0,0,5,0,0
ir,VERB,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
wolfe,NOUN,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
queria,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hice,VERB,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
puso,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
estabo,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
estabo,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hablar,VERB,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
actiando,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
normal,ADJ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
exacta,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
exacta,ADJ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
momento,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
alguien,PRON,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
comera,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
arma,NOUN,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
adulta,NOUN,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
cazara,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
corta,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
corpse,NOUN,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
botar,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
windows,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
both,DET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
great,ADJ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fun,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
alright,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
one,NUM,0,1,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0
morning,NOUN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
sent,VERB,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
walk,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
silently,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hoping,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
random,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pumpkin,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
suit,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ax,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
when,ADV,0,4,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0
picked,VERB,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
gobbled,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
took,VERB,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
clothes,NOUN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
swung,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
open,ADP,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
spot,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
putting,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
pounce,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
check,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
flying,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
broken,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gobble,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
giant,ADJ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
roughed,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
broken,VERB,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
no,DET,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3
gore,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
whatsoever,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
safely,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nicely,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
asleep,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
instead,ADV,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
sew,VERB,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
hysterically,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fell,VERB,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
down,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
thanked,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
granddaughter,NOUN,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
off,ADV,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
their,PRON,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
named,VERB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
always,ADV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wore,VERB,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cloak,NOUN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
day,NOUN,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
feel,VERB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bring,VERB,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
should,AUX,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pick,VERB,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
knocked,VERB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
down,ADP,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
hat,NOUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
here,ADV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eyes,NOUN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
have,VERB,0,2,0,4,0,0,0,0,0,0,1,3,0,0,2,0,0
no,INTJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
teeth,NOUN,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
sprang,VERB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how,ADV,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
first,ADV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
second,ADJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mean,VERB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
much,ADJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
visitando,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
adiós,INTJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
listo,ADJ,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
empezar,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otro,DET,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cuando,CCONJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
encuentra,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
empieza,VERB,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
piensa,VERB,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
atacar,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
correr,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mata,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
viva,ADJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
son,VERB,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
haber,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ponen,VERB,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ahora,ADV,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
while,NOUN,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ago,ADV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
loved,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
name,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ill,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
take,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stay,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
do,AUX,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
any,DET,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
strangers,NOUN,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Red,NOUN,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
forgot,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tell,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thing,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
everyone,PRON,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pass,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
which,PRON,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0
this,DET,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
fine,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
miss,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh,INTJ,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
forgetting,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mus,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
well,INTJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
moment,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
splendid,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
idea,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Mr,PROPN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolf,PROPN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
young,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lady,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
live,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hill,NOUN,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
small,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cottage,NOUN,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
distracted,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
by,SCONJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
longer,ADV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
followed,VERB,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
directions,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
enough,ADV,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
yes,INTJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sweetie,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
goodness,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sound,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
worse,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
than,ADP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
set,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sweets,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
home,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
better,ADJ,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
dear,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ruined,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
made,VERB,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
mess,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
later,ADV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
led,VERB,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
large,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
strange,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
released,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pay,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
price,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
for,SCONJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
two,NUM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
people,NOUN,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0
grandmothers,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shut,ADV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
his,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
after,ADP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thank,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
es,VERB,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,2
o,CCONJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
boba,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
slash,ADJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
este,PRON,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
caperucita,NOUN,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
embarking,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
journey,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tratando,VERB,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
persona,NOUN,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
madera,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
enojado,ADJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vasa,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tu,ADJ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
trató,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
woodchopper,NOUN,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
viene,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
destruye,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
destruió,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ello,PRON,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
poner,VERB,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
abuela,ADJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
estecha,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
woof,PROPN,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
fictional,ADJ,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ayudó,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
granny,NOUN,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
birthday,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cake,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
along,ADV,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
animals,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tipped,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
about,ADP,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
liked,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lips,NOUN,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
would,AUX,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0
before,ADP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wood,NOUN,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
actually,ADV,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
dad,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
story,NOUN,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
least,ADJ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
beautiful,ADJ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
daisies,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
though,ADV,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
used,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
stuff,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
licked,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
asks,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
such,ADJ,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
close,ADV,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
until,SCONJ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mayday,PROPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
butcher,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cutting,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
helped,VERB,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
woodman,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
one,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
talking,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nap,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tummy,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
control,VERB,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
hurt,VERB,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
lot,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
watering,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hold,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
snacks,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
stuff,VERB,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
each,DET,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nuevo,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
asustar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sí,ADV,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
piense,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
trata,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
alegre,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
al,DET,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
forest,PROPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
demás,PRON,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
goodbye,PROPN,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
hacen,VERB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
attack,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
behind,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pretended,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hid,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
prepared,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
seems,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bit,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
confused,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ask,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sprung,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
after,SCONJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
and,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
difficulty,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
makde,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
blood,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
matching,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
shoes,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cakes,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sneaking,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
brave,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
stopped,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pretty,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
without,SCONJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pounced,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
plate,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
next,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
betters,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nightgown,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
replacements,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
really,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
dry,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
well,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
floor,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pathway,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fox,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
scared,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
towards,ADP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mice,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
uhm,INTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
called,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
smiling,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
surprise,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tea,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pots,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gun,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
picnic,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
contestó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
algo,PRON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
pregunta,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cortó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pueden,AUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
servado,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cayendo,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
he,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tenía,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
abrigo,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
azul,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rosado,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
zapatos,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
color,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mismo,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
traer,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pasteles,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
bolsa,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
animal,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
atacó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
sabía,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
traí,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
palo,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pegó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
salvó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
